boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4560,庄司樹良,33,B1,B1,A2,B1,49,,0,0,4.93,23.08,44.62,7,8,14,65,3,2,3,12,57,32.72,55.56,29,24,37,162,45,54.35,73.91,9,16,9,46,download/wakamatsu_person_html/wakamatsu_person_20_20240802.html
2,4679,植田太一,35,B1,B1,B1,B1,49,,0,0,5.06,33.0,48.0,19,14,15,100,6,8,6,39,44,45.0,60.0,42,30,24,160,62,21.95,34.15,4,5,5,41,download/wakamatsu_person_html/wakamatsu_person_20_20240802.html
3,4224,大橋栄里,42,B1,B1,B1,B1,47,,0,0,4.78,28.81,47.46,5,12,11,59,2,11,7,45,60,27.91,42.44,20,28,25,172,14,19.05,40.48,2,6,9,42,download/wakamatsu_person_html/wakamatsu_person_20_20240802.html
4,4084,杉山正樹,44,A1,A1,A1,A1,57,,0,0,6.89,51.77,71.63,48,25,28,141,3,1,5,14,26,37.65,53.7,31,30,26,162,24,23.26,39.53,4,6,7,43,download/wakamatsu_person_html/wakamatsu_person_20_20240802.html
5,4172,森定晃史,41,A1,A2,A1,A1,54,,0,0,6.72,49.53,70.09,30,23,22,107,6,7,4,24,38,32.52,47.85,34,19,25,163,53,29.79,53.19,10,4,11,47,download/wakamatsu_person_html/wakamatsu_person_20_20240802.html
6,4876,梅木敬太,29,B1,B1,B1,B1,47,,0,0,4.83,33.98,43.69,15,20,10,103,1,0,1,3,8,32.28,46.2,19,32,22,158,75,31.11,51.11,5,9,9,45,download/wakamatsu_person_html/wakamatsu_person_20_20240802.html
