boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,5237,永松良教,24,B1,B2,B2,B2,37,,0,0,3.49,15.71,31.43,7,4,11,70,0,0,1,52,29,25.52,40.0,17,20,21,145,16,61.9,78.57,15,11,7,42,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
2,5247,大森　翼,22,B1,B2,B1,B2,38,,1,0,2.6,5.81,12.79,2,3,6,86,0,0,0,0,51,43.71,58.28,32,34,22,151,34,34.88,67.44,5,10,14,43,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
3,5179,藤本元輝,27,B1,B1,B1,B1,45,,1,0,3.91,21.05,36.84,6,10,12,76,0,0,0,0,3,25.17,45.58,18,19,30,147,39,37.84,54.05,9,5,6,37,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
4,5154,村松栄太,28,B1,B1,B1,B2,46,,0,0,4.3,17.78,41.11,7,9,21,90,0,0,1,14,41,35.1,50.33,30,23,23,151,38,32.43,45.95,4,8,5,37,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
5,5070,中島　航,30,B1,B2,A2,B1,46,,0,0,4.39,22.78,37.97,10,8,12,79,4,2,1,20,46,38.41,58.94,31,27,31,151,48,21.62,40.54,2,6,7,37,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
6,5223,森清友翔,23,B1,B1,B2,B2,41,,0,0,3.51,16.67,27.78,6,12,12,108,0,0,0,42,4,27.21,43.54,19,21,24,147,75,31.58,52.63,3,9,8,38,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
