boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3999,大瀧明日,44,A2,A1,A2,A1,53,,1,0,6.13,43.09,63.41,22,31,25,123,2,0,3,8,5,33.7,51.09,14,17,16,92,13,25.62,45.81,29,23,41,203,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
2,4764,小池礼乃,33,B2,B2,A2,B1,0,,0,0,4.22,16.67,33.33,0,3,3,18,3,5,8,28,25,27.91,44.19,14,10,14,86,64,32.32,51.01,32,32,37,198,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
3,3474,松瀬弘美,53,B1,B1,B1,B1,49,,0,0,4.92,29.87,48.05,7,16,14,77,0,6,4,18,12,31.58,49.47,12,18,17,95,11,30.54,47.78,32,30,35,203,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
4,3674,岸　恵子,51,B1,A2,A1,B1,50,,0,0,5.03,30.77,52.56,12,12,17,78,5,5,0,18,52,25.81,43.01,13,11,16,93,25,42.5,56.5,37,48,28,200,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
5,5148,松本　怜,30,B1,B2,B1,B1,43,,0,0,3.56,11.43,24.29,2,6,9,70,0,2,4,40,39,40.45,58.43,21,15,16,89,31,27.32,46.99,22,28,36,183,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
6,4399,松本晶恵,36,B1,A1,A1,A2,52,,1,0,5.89,42.06,63.55,16,29,23,107,0,0,0,0,58,29.73,48.65,10,12,14,74,67,23.65,45.81,22,26,45,203,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
