boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4092,岡部大輔,43,A2,A2,A2,A2,49,,0,0,5.14,35.25,49.18,21,22,17,122,9,12,10,58,17,31.62,52.21,21,22,28,136,26,31.58,36.84,3,3,1,19,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
2,3462,竹上真司,57,B1,B1,B1,B1,46,,1,0,4.75,28.57,43.81,13,17,16,105,3,1,3,12,3,26.28,46.72,17,19,28,137,73,31.58,63.16,3,3,6,19,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
3,3432,宮迫暢彦,56,A2,A2,B1,B1,49,,0,0,5.42,35.11,54.96,25,21,26,131,2,3,2,16,10,26.87,48.51,18,18,29,134,66,12.5,54.17,3,0,10,24,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
4,4297,山田哲也,41,A2,A2,A1,A1,54,,0,0,6.79,54.46,64.36,36,19,10,101,4,4,4,21,32,34.35,55.73,25,20,28,131,74,50.0,50.0,8,1,0,18,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
5,3703,鳥飼　眞,50,B2,B2,B2,B2,51,,0,0,5.31,33.33,50.67,10,15,13,75,1,1,1,8,25,28.99,43.48,23,17,20,138,42,33.33,50.0,3,3,3,18,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
6,4523,中村辰也,36,A2,A2,A1,A2,51,,0,0,5.8,41.88,58.12,26,23,19,117,6,2,5,22,48,37.23,52.55,24,27,21,137,49,46.67,60.0,6,8,4,30,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
