boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4277,金田大輔,41,B1,B1,B1,B1,48,,0,0,4.7,32.18,42.53,13,15,9,87,3,6,2,33,7,41.3,57.25,27,30,22,138,56,20.69,41.38,3,3,6,29,download/wakamatsu_person_html/wakamatsu_person_20_20240709.html
2,5067,山田真聖,25,B1,B1,B1,B1,47,,0,0,4.96,35.92,43.69,16,21,8,103,0,1,0,6,12,35.04,55.47,20,28,28,137,24,24.0,32.0,2,4,2,25,download/wakamatsu_person_html/wakamatsu_person_20_20240709.html
3,3895,堀本裕也,47,B1,B1,B1,B1,44,,0,0,3.51,14.93,23.88,5,5,6,67,0,0,0,0,28,42.67,62.0,29,35,29,150,29,0.0,0.0,0,0,0,13,download/wakamatsu_person_html/wakamatsu_person_20_20240709.html
4,3663,木山和幸,54,B1,A2,B1,B1,46,,0,0,4.54,26.32,40.35,17,13,16,114,3,6,4,28,45,32.87,47.55,22,25,21,143,44,35.71,50.0,0,5,2,14,download/wakamatsu_person_html/wakamatsu_person_20_20240709.html
5,3333,丸尾義孝,56,A2,A1,A2,A2,52,,1,0,6.25,44.83,65.52,31,21,24,116,2,3,6,17,37,36.17,55.32,20,31,27,141,64,36.67,56.67,6,5,6,30,download/wakamatsu_person_html/wakamatsu_person_20_20240709.html
6,5102,原田雄次,26,B1,B1,B1,B1,46,,0,0,4.45,24.1,44.58,7,13,17,83,6,5,6,48,6,41.13,59.57,29,29,26,141,40,45.16,64.52,5,9,6,31,download/wakamatsu_person_html/wakamatsu_person_20_20240709.html
