boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3833,中辻博訓,50,A1,A1,A1,A2,53,,0,0,6.86,53.66,72.36,41,25,23,123,4,3,2,18,11,33.33,83.33,2,0,3,6,71,37.74,55.66,24,16,19,106,download/wakamatsu_person_html/wakamatsu_person_20_20241206.html
2,4568,廣瀬真也,36,B1,B1,B1,B1,49,,0,0,4.81,24.19,46.77,8,7,14,62,4,1,2,20,39,30.0,50.0,0,3,2,10,22,32.43,46.85,18,18,16,111,download/wakamatsu_person_html/wakamatsu_person_20_20241206.html
3,4861,田中宏樹,36,B1,B1,B1,B1,49,,0,0,5.32,32.63,53.68,12,19,20,95,7,3,3,26,13,50.0,50.0,0,2,0,4,24,42.34,57.66,27,20,17,111,download/wakamatsu_person_html/wakamatsu_person_20_20241206.html
4,4652,酒見峻介,39,A2,A2,A2,A2,51,,0,0,5.57,37.7,53.28,16,30,19,122,6,9,2,29,34,40.0,60.0,3,1,2,10,36,35.92,56.31,20,17,21,103,download/wakamatsu_person_html/wakamatsu_person_20_20241206.html
5,4111,奥田　誠,44,B1,B1,B1,A2,50,,0,0,5.3,29.9,50.52,13,16,20,97,3,2,7,27,22,0.0,30.0,0,0,3,10,55,31.36,43.22,16,21,14,118,download/wakamatsu_person_html/wakamatsu_person_20_20241206.html
6,4880,澤崎雄哉,29,A2,A2,B1,A2,48,,0,0,5.34,34.48,53.45,7,13,11,58,4,3,9,26,17,18.18,36.36,1,1,2,11,16,46.6,62.14,25,23,16,103,download/wakamatsu_person_html/wakamatsu_person_20_20241206.html
