boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4102,益田啓司,45,A1,A1,A1,A1,54,,0,0,6.64,53.38,69.17,41,30,21,133,14,6,4,36,46,38.83,58.25,22,18,20,103,11,31.25,47.77,36,34,37,224,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
2,4811,向井田佑,34,A2,A2,B1,B1,49,,0,0,5.25,32.54,50.0,23,18,22,126,8,8,5,37,22,37.86,57.28,18,21,20,103,13,25.82,45.54,31,24,42,213,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
3,4383,竹田吉行,39,B1,B1,B1,B1,51,,0,0,5.63,36.9,50.0,16,15,11,84,4,7,4,35,56,43.56,65.35,24,20,22,101,62,31.28,48.9,42,29,40,227,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
4,3942,寺田　祥,45,A1,A1,A1,A1,70,,0,0,7.36,50.47,69.16,28,26,20,107,10,7,2,29,51,50.0,64.0,24,26,14,100,19,40.85,56.81,46,41,34,213,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
5,4439,近藤友宝,37,B1,B1,B1,B1,48,,0,0,4.8,27.84,44.33,12,15,16,97,0,0,0,0,30,25.0,43.27,14,12,19,104,42,39.09,59.09,46,40,44,220,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
6,4544,松田大志,36,A1,A1,A1,A1,56,,0,0,6.5,43.94,65.91,38,20,29,132,9,9,5,30,39,40.74,58.33,25,19,19,108,31,28.13,47.4,24,30,37,192,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
