boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4635,峰重力也,34,B1,B1,B1,B1,47,,0,0,4.49,25.97,38.96,10,10,10,77,4,2,1,18,54,28.57,51.43,12,18,24,105,40,32.96,51.4,29,30,33,179,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
2,4051,清水敦揮,43,A1,A1,A1,A1,56,,0,0,6.93,48.19,74.7,27,13,22,83,20,10,10,48,50,33.94,47.71,19,18,15,109,61,28.79,43.94,27,30,30,198,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
3,4811,向井田佑,34,A2,A2,B1,B1,49,,0,0,5.25,32.54,50.0,23,18,22,126,8,8,5,37,22,37.86,57.28,18,21,20,103,13,25.82,45.54,31,24,42,213,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
4,4033,伊藤将吉,45,A1,A1,A1,A1,54,,0,0,6.42,47.62,63.81,30,20,17,105,0,0,0,0,47,23.26,37.21,8,12,12,86,41,36.79,51.42,44,34,31,212,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
5,3297,藤丸光一,57,B1,B1,A2,A2,50,,0,0,5.25,31.87,50.55,14,15,17,91,7,17,17,66,43,37.04,55.56,18,22,20,108,55,35.59,51.35,45,34,35,222,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
6,3820,樫葉次郎,52,B1,B1,B1,B1,46,,0,0,4.01,20.0,30.0,2,12,7,70,0,1,6,23,2,28.04,42.99,15,15,16,107,68,27.55,44.39,25,29,33,196,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
