boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4413,水摩　敦,37,A1,A1,A1,A1,52,,0,0,6.39,52.48,66.34,28,25,14,101,21,7,15,61,49,31.82,54.55,4,3,5,22,37,38.67,54.0,34,24,23,150,download/wakamatsu_person_html/wakamatsu_person_20_20240101.html
2,4402,乙藤智史,38,A2,A2,B1,A2,50,,0,0,5.92,44.32,61.36,17,22,15,88,5,6,7,46,20,35.71,78.57,6,4,12,28,63,36.69,51.8,27,24,21,139,download/wakamatsu_person_html/wakamatsu_person_20_20240101.html
3,4180,上野秀和,40,B1,B1,B1,B1,48,,1,0,4.62,25.84,40.45,10,13,13,89,0,1,2,15,31,35.71,39.29,2,8,1,28,75,31.65,51.27,20,30,31,158,download/wakamatsu_person_html/wakamatsu_person_20_20240101.html
4,4148,枝尾　賢,41,A1,A1,A1,A1,59,,0,0,7.61,54.72,68.87,38,20,15,106,39,24,21,118,34,39.29,57.14,6,5,5,28,24,39.86,57.43,37,22,26,148,download/wakamatsu_person_html/wakamatsu_person_20_20240101.html
5,4463,三苫晃幸,37,A2,A2,A2,A1,53,,0,0,6.51,50.93,65.74,33,22,16,108,13,20,15,67,7,27.03,45.95,6,4,7,37,60,38.24,58.09,24,28,27,136,download/wakamatsu_person_html/wakamatsu_person_20_20240101.html
6,5192,中尾優香,22,B1,B1,B1,B2,40,,0,0,3.05,13.33,22.22,6,6,8,90,2,1,1,28,15,15.38,30.77,1,3,4,26,28,39.39,51.52,26,26,16,132,download/wakamatsu_person_html/wakamatsu_person_20_20240101.html
