boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4302,西野翔太,40,A1,A1,A2,A1,52,,0,0,6.42,0.0,0.0,0,0,0,0,1,1,1,5,50,32.88,45.21,9,15,9,73,37,39.89,55.06,38,33,27,178,download/wakamatsu_person_html/wakamatsu_person_20_20240401.html
2,4241,大串重幸,39,B1,B1,B1,B1,51,,0,0,4.78,0.0,0.0,0,0,0,0,5,8,6,33,27,45.07,63.38,21,11,13,71,18,40.86,56.45,49,27,29,186,download/wakamatsu_person_html/wakamatsu_person_20_20240401.html
3,4058,野末智一,45,A2,B1,B1,B1,50,,0,0,5.24,0.0,0.0,0,0,0,0,4,3,6,21,1,33.33,43.48,13,10,7,69,60,37.63,56.99,30,40,36,186,download/wakamatsu_person_html/wakamatsu_person_20_20240401.html
4,4672,守屋大地,38,B1,B1,B1,B1,45,,0,0,4.17,0.0,0.0,0,0,0,0,0,2,6,25,43,37.5,54.17,11,16,12,72,36,40.11,57.14,36,37,31,182,download/wakamatsu_person_html/wakamatsu_person_20_20240401.html
5,4624,高田　明,38,A2,A2,B1,A2,52,,1,0,6.21,0.0,0.0,0,0,0,0,5,3,3,22,57,35.82,61.19,12,12,17,67,64,30.98,50.54,28,29,36,184,download/wakamatsu_person_html/wakamatsu_person_20_20240401.html
6,4122,安東幸治,42,A2,A2,A2,A2,52,,0,0,5.81,0.0,0.0,0,0,0,0,5,13,9,45,19,25.71,42.86,7,11,12,70,27,34.62,47.25,33,30,23,182,download/wakamatsu_person_html/wakamatsu_person_20_20240401.html
