boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,5037,田頭虎親,26,A1,A1,A2,A2,53,,1,0,6.11,47.66,61.68,24,27,15,107,4,0,4,11,47,,,0,0,0,0,60,38.89,52.78,22,20,15,108,download/wakamatsu_person_html/wakamatsu_person_20_20241203.html
2,4652,酒見峻介,39,A2,A2,A2,A2,51,,0,0,5.57,37.7,53.28,16,30,19,122,6,9,2,29,34,60.0,80.0,2,1,1,5,36,36.73,57.14,19,17,20,98,download/wakamatsu_person_html/wakamatsu_person_20_20241203.html
3,4728,山口　亮,37,B1,B1,B1,B1,47,,0,0,4.39,24.64,40.58,9,8,11,69,0,0,0,0,37,20.0,20.0,1,0,0,5,68,30.97,48.67,10,25,20,113,download/wakamatsu_person_html/wakamatsu_person_20_20241203.html
4,4953,尾上雅也,30,A1,A1,A2,A1,54,,0,0,6.69,53.54,70.87,35,33,22,127,7,7,4,22,14,,,0,0,0,0,63,25.0,35.58,14,12,11,104,download/wakamatsu_person_html/wakamatsu_person_20_20241203.html
5,4424,松尾昂明,39,A2,A2,A2,A2,53,,0,0,6.09,45.45,56.36,27,23,12,110,13,15,9,65,57,33.33,50.0,0,2,1,6,13,19.81,39.62,11,10,21,106,download/wakamatsu_person_html/wakamatsu_person_20_20241203.html
6,3477,近藤稔也,54,B1,B1,B1,B1,45,,0,0,3.89,15.05,34.41,4,10,18,93,0,2,3,22,1,16.67,33.33,0,1,1,6,27,40.95,54.29,23,20,14,105,download/wakamatsu_person_html/wakamatsu_person_20_20241203.html
