boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3582,吉川昭男,51,A2,A2,A1,A1,51,,0,0,6.97,58.04,76.22,42,41,26,143,9,3,3,21,6,41.21,59.8,41,41,37,199,35,12.82,42.31,2,8,23,78,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
2,5098,大江　純,28,B1,B1,B1,B1,46,,1,0,4.6,27.91,39.53,11,13,10,86,0,2,3,9,15,30.54,44.83,30,32,29,203,29,25.56,35.56,12,11,9,90,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
3,4128,川口貴久,44,B1,B1,A2,B1,48,,0,0,5.2,33.75,53.75,6,21,16,80,1,7,7,22,44,43.37,59.69,46,39,32,196,68,30.61,45.92,9,21,15,98,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
4,3891,谷口健一,48,B1,B1,B1,B1,43,,0,0,4.12,23.97,34.71,9,20,13,121,3,6,6,36,58,27.04,46.43,30,23,38,196,33,36.84,53.95,12,16,13,76,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
5,4615,板倉敦史,44,B1,B1,B1,B1,46,,0,0,4.77,29.7,43.56,7,23,14,101,2,7,6,30,7,38.58,53.3,36,40,29,197,13,21.69,40.96,10,8,16,83,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
6,4368,山口隆史,39,B1,B1,B1,B1,48,,0,0,4.82,29.2,45.13,15,18,18,113,6,9,9,51,46,36.06,52.4,37,38,34,208,26,29.76,42.86,11,14,11,84,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
