boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4121,富永修一,42,A2,B1,A2,B1,50,,0,0,6.13,44.05,64.29,18,19,17,84,9,6,11,57,49,37.74,50.94,11,9,7,53,15,36.31,51.19,35,26,25,168,download/wakamatsu_person_html/wakamatsu_person_20_20240224.html
2,5058,前原大道,27,A2,A2,A2,B1,51,,1,0,6.27,44.44,66.67,36,24,30,135,2,2,2,10,50,37.74,49.06,9,11,6,53,18,42.26,57.14,46,25,25,168,download/wakamatsu_person_html/wakamatsu_person_20_20240224.html
3,3670,古澤信二,52,B1,B1,B1,B1,48,,0,0,4.43,16.39,44.26,3,7,17,61,2,3,3,24,15,21.28,36.17,5,5,7,47,61,26.62,40.91,21,20,22,154,download/wakamatsu_person_html/wakamatsu_person_20_20240224.html
4,4663,籾山佳岳,41,B1,B2,B1,B1,50,,1,0,4.68,21.59,45.45,10,9,21,88,0,0,0,0,29,19.15,36.17,4,5,8,47,20,32.94,45.29,24,32,21,170,download/wakamatsu_person_html/wakamatsu_person_20_20240224.html
5,3615,横田　茂,51,B1,B1,B1,B1,47,,0,0,4.54,23.28,38.79,14,13,18,116,3,1,3,10,36,49.02,62.75,12,13,7,51,40,30.53,48.09,18,22,23,131,download/wakamatsu_person_html/wakamatsu_person_20_20240224.html
6,4477,篠崎仁志,36,A1,A1,A1,A1,69,,0,0,6.72,44.44,61.73,23,13,14,81,2,6,6,25,11,32.65,44.9,7,9,6,49,21,24.22,41.41,12,19,22,128,download/wakamatsu_person_html/wakamatsu_person_20_20240224.html
