boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4558,宮野　仁,34,A2,B1,A2,B1,50,,0,0,5.08,26.96,51.3,13,18,28,115,5,8,6,39,44,35.56,48.89,10,6,6,45,23,38.6,54.97,36,30,28,171,download/wakamatsu_person_html/wakamatsu_person_20_20240226.html
2,4794,和田拓也,33,A1,A1,A2,A2,55,,0,0,6.51,44.44,63.89,19,13,14,72,0,0,0,0,26,41.18,58.82,12,9,9,51,48,29.71,40.57,24,28,19,175,download/wakamatsu_person_html/wakamatsu_person_20_20240226.html
3,4772,石丸海渡,30,A1,A1,A1,A1,64,,0,0,6.64,47.12,59.62,29,20,13,104,3,8,2,25,42,24.07,50.0,9,4,14,54,62,33.14,52.07,34,22,32,169,download/wakamatsu_person_html/wakamatsu_person_20_20240226.html
4,4477,篠崎仁志,36,A1,A1,A1,A1,69,,0,0,6.72,44.44,61.73,23,13,14,81,2,6,6,25,11,33.96,49.06,7,11,8,53,21,25.0,43.18,12,21,24,132,download/wakamatsu_person_html/wakamatsu_person_20_20240226.html
5,4323,山田佑樹,37,A2,B1,B1,A2,51,,0,0,4.94,27.37,46.32,11,15,18,95,5,2,3,17,7,33.33,51.85,9,9,10,54,32,27.45,45.75,23,19,28,153,download/wakamatsu_person_html/wakamatsu_person_20_20240226.html
6,5055,眞鳥章太,28,B1,B1,B1,B1,47,,0,0,5.02,28.24,44.71,12,12,14,85,0,0,0,0,52,26.42,41.51,10,4,8,53,50,46.29,61.14,43,38,26,175,download/wakamatsu_person_html/wakamatsu_person_20_20240226.html
