boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3502,渡邉英児,54,A2,A2,A2,A2,51,,0,0,5.26,38.74,50.45,20,23,13,111,7,6,2,28,37,43.9,68.29,7,11,10,41,33,39.87,60.13,27,36,32,158,download/wakamatsu_person_html/wakamatsu_person_20_20240209.html
2,4709,岡村将也,34,A2,A2,A2,B1,51,,1,0,5.8,41.57,57.3,17,20,14,89,17,17,10,68,8,23.91,41.3,3,8,8,46,55,37.42,54.6,36,25,28,163,download/wakamatsu_person_html/wakamatsu_person_20_20240209.html
3,3773,津留浩一,49,B1,B1,B1,B1,45,,0,0,5.08,31.25,53.75,12,13,18,80,2,2,3,23,17,31.82,47.73,5,9,7,44,71,30.77,49.36,15,33,29,156,download/wakamatsu_person_html/wakamatsu_person_20_20240209.html
4,4171,榎　幸司,41,A1,A2,A1,A1,54,,0,0,6.01,40.17,60.68,25,22,24,117,15,15,12,60,41,43.48,56.52,11,9,6,46,61,25.52,39.31,18,19,20,145,download/wakamatsu_person_html/wakamatsu_person_20_20240209.html
5,4151,下河誉史,41,B1,B1,B1,B1,49,,0,0,5.95,32.11,66.06,21,14,37,109,0,4,7,30,9,42.86,69.05,13,5,11,42,63,35.71,51.95,29,26,25,154,download/wakamatsu_person_html/wakamatsu_person_20_20240209.html
6,4233,亀山雅幸,40,A2,A2,B1,A2,51,,1,0,5.44,34.15,56.91,18,24,28,123,1,5,4,14,43,41.3,60.87,8,11,9,46,50,46.58,61.49,40,35,24,161,download/wakamatsu_person_html/wakamatsu_person_20_20240209.html
