boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3963,原田秀弥,46,B1,B1,A2,A2,52,,0,0,6.05,43.69,64.08,21,24,21,103,3,2,1,17,20,34.86,50.46,18,20,17,109,12,27.84,44.85,25,29,33,194,download/wakamatsu_person_html/wakamatsu_person_20_20250517.html
2,4908,上田龍星,29,A1,A1,A1,A1,67,,0,0,6.48,45.83,58.33,27,17,12,96,6,4,1,18,2,28.28,42.42,7,21,14,99,43,37.5,55.77,37,41,38,208,download/wakamatsu_person_html/wakamatsu_person_20_20250517.html
3,4533,峰重侑治,36,B1,B1,A2,A2,50,,0,0,5.71,36.78,59.77,17,15,20,87,12,19,3,58,33,32.65,57.14,16,16,24,98,56,34.31,52.45,37,33,37,204,download/wakamatsu_person_html/wakamatsu_person_20_20250517.html
4,5338,香月大輝,24,B2,B2,B2,B2,40,,0,0,2.53,5.43,11.96,0,5,6,92,0,3,1,35,15,26.26,59.6,10,16,33,99,32,38.21,51.89,42,39,29,212,download/wakamatsu_person_html/wakamatsu_person_20_20250517.html
5,3773,津留浩一,51,B1,B1,B1,B1,48,,0,0,5.4,37.89,50.53,19,17,12,95,3,3,5,32,30,41.67,56.48,28,17,16,108,59,34.11,47.66,35,38,29,214,download/wakamatsu_person_html/wakamatsu_person_20_20250517.html
6,3635,石田政吾,54,A2,A2,A2,A1,50,,0,0,5.67,42.34,57.66,19,28,17,111,4,4,11,23,35,34.41,53.76,17,15,18,93,58,36.06,54.33,39,36,38,208,download/wakamatsu_person_html/wakamatsu_person_20_20250517.html
