boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4447,深川麻奈,38,A2,A2,A2,A2,51,,0,0,6.14,46.23,59.43,26,23,14,106,9,8,7,38,36,37.5,52.94,24,27,21,136,73,44.44,61.11,3,5,3,18,download/wakamatsu_person_html/wakamatsu_person_20_20250624.html
2,4045,佐々木裕,45,A2,A2,A2,B1,48,,0,0,5.07,35.05,46.39,16,18,11,97,0,1,2,10,49,25.55,40.15,14,21,20,137,26,37.5,75.0,1,5,6,16,download/wakamatsu_person_html/wakamatsu_person_20_20250624.html
3,3993,永井聖美,46,B1,B1,B1,B1,49,,0,0,5.17,28.79,50.0,12,7,14,66,0,0,0,0,58,40.15,62.88,24,29,30,132,69,33.33,50.0,3,3,3,18,download/wakamatsu_person_html/wakamatsu_person_20_20250624.html
4,4936,戸敷晃美,28,A2,A2,B1,B1,51,,0,0,5.47,37.93,50.0,12,10,7,58,17,12,5,67,1,32.09,50.75,15,28,25,134,33,11.76,17.65,2,0,1,17,download/wakamatsu_person_html/wakamatsu_person_20_20250624.html
5,5277,井上未都,23,B1,B1,B1,B2,46,,0,0,4.97,28.57,46.62,19,19,24,133,4,4,3,30,53,28.79,46.21,18,20,23,132,66,44.44,77.78,5,3,6,18,download/wakamatsu_person_html/wakamatsu_person_20_20250624.html
6,4893,渡邉真奈,34,B1,B1,B1,B1,49,,0,0,4.33,23.81,40.48,5,5,7,42,3,1,3,11,16,35.34,48.87,20,27,18,133,74,6.67,13.33,0,1,1,15,download/wakamatsu_person_html/wakamatsu_person_20_20250624.html
