boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4287,今井貴士,40,A1,A1,A1,A1,58,,0,0,6.95,54.61,70.21,50,27,22,141,43,31,22,133,25,35.54,50.0,33,26,24,166,53,40.3,59.7,15,12,13,67,download/wakamatsu_person_html/wakamatsu_person_20_20240817.html
2,5104,山田　丈,25,B2,A2,B1,B1,50,,1,0,6.1,43.43,60.61,20,23,17,99,34,39,38,215,56,36.16,55.93,35,29,35,177,40,40.68,62.71,13,11,13,59,download/wakamatsu_person_html/wakamatsu_person_20_20240817.html
3,5138,村本大成,24,B1,B2,B1,B1,42,,0,0,2.82,5.26,15.79,1,2,6,57,1,1,4,34,9,32.58,53.37,30,28,37,178,41,37.5,57.14,9,12,11,56,download/wakamatsu_person_html/wakamatsu_person_20_20240817.html
4,5158,宮脇遼太,26,B1,B1,B1,B1,46,,0,0,4.99,31.25,42.5,13,12,9,80,2,4,4,32,6,42.42,60.61,35,35,30,165,57,30.36,51.79,8,9,12,56,download/wakamatsu_person_html/wakamatsu_person_20_20240817.html
5,4866,橋本英一,34,B1,B1,B1,B1,47,,0,0,4.68,29.25,46.23,9,22,18,106,2,9,5,34,37,40.22,58.1,32,40,32,179,68,30.36,41.07,3,14,6,56,download/wakamatsu_person_html/wakamatsu_person_20_20240817.html
6,5258,仲本　舜,19,B2,B1,B2,B2,43,,1,0,3.61,20.45,25.0,5,4,2,44,3,2,2,64,60,28.33,42.78,21,30,26,180,32,57.89,68.42,15,7,4,38,download/wakamatsu_person_html/wakamatsu_person_20_20240817.html
