boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3477,近藤稔也,54,B1,B1,B1,B1,45,,0,0,3.89,15.05,34.41,4,10,18,93,0,2,3,22,1,11.11,33.33,0,1,2,9,27,39.81,53.7,23,20,15,108,download/wakamatsu_person_html/wakamatsu_person_20_20241205.html
2,3726,桂林　寛,53,B1,B1,B1,B1,48,,0,0,4.77,32.0,42.67,8,16,8,75,10,6,4,41,4,33.33,44.44,1,2,1,9,44,48.6,59.81,23,29,12,107,download/wakamatsu_person_html/wakamatsu_person_20_20241205.html
3,4953,尾上雅也,30,A1,A1,A2,A1,54,,0,0,6.69,53.54,70.87,35,33,22,127,7,7,4,22,14,66.67,66.67,2,0,0,3,63,26.17,36.45,16,12,11,107,download/wakamatsu_person_html/wakamatsu_person_20_20241205.html
4,3497,後藤　浩,56,B1,B1,B1,A2,48,,0,0,5.47,43.59,52.56,17,17,7,78,2,3,0,10,44,33.33,66.67,1,0,1,3,48,26.79,44.64,14,16,20,112,download/wakamatsu_person_html/wakamatsu_person_20_20241205.html
5,4704,河野　大,36,A2,A2,A1,A2,53,,0,0,6.23,45.37,62.96,21,28,19,108,4,3,1,16,59,66.67,100.0,0,2,1,3,40,40.17,64.1,25,22,28,117,download/wakamatsu_person_html/wakamatsu_person_20_20241205.html
6,3736,岡本　猛,51,B1,B1,B1,A2,49,,0,0,5.08,29.25,50.94,11,20,23,106,0,6,5,19,2,37.5,37.5,1,2,0,8,74,37.14,50.48,22,17,14,105,download/wakamatsu_person_html/wakamatsu_person_20_20241205.html
