boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4000,松本博昭,47,A2,A2,A1,A2,51,,0,0,5.63,39.24,55.06,29,33,25,158,7,13,6,41,39,37.76,55.24,33,21,25,143,56,10.53,31.58,1,1,4,19,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
2,3339,泉　具巳,59,A2,A2,B1,B1,46,,0,0,4.47,24.56,42.98,14,14,21,114,0,0,0,0,56,42.34,62.04,32,26,27,137,31,13.04,21.74,0,3,2,23,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
3,4539,金子賢志,33,A2,A2,A2,A1,51,,0,0,5.88,45.31,57.81,31,27,16,128,6,2,4,20,60,27.97,39.16,17,23,16,143,25,25.0,40.0,0,5,3,20,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
4,4978,山田和佐,30,B1,B1,B1,B1,45,,1,0,3.83,15.0,32.5,6,6,14,80,1,2,7,31,16,40.3,61.19,22,32,28,134,65,17.86,35.71,2,3,5,28,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
5,3458,東　健介,57,B1,B1,B1,B1,47,,0,0,4.52,22.09,41.86,12,7,17,86,6,7,11,57,47,28.46,42.28,19,16,17,123,18,11.11,37.04,2,1,7,27,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
6,5289,佃　來紀,23,B1,B1,B2,B2,42,,0,0,3.44,9.09,26.14,3,5,15,88,0,0,0,0,38,31.85,45.19,28,15,18,135,33,36.67,63.33,6,5,8,30,download/wakamatsu_person_html/wakamatsu_person_20_20240630.html
