boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3853,岩崎正哉,51,A2,A2,A1,A2,51,,0,0,6.33,40.63,66.67,23,16,25,96,13,12,13,62,35,34.38,46.88,7,4,4,32,20,32.93,45.73,24,30,21,164,download/wakamatsu_person_html/wakamatsu_person_20_20240201.html
2,5135,仲　航太,24,B1,B1,B1,B1,46,,0,0,4.52,30.95,42.86,6,7,5,42,4,5,5,32,3,34.15,51.22,7,7,7,41,34,41.33,55.33,30,32,21,150,download/wakamatsu_person_html/wakamatsu_person_20_20240201.html
3,4981,牧山敦也,27,B1,B1,B1,B1,48,,0,0,5.11,31.76,50.59,12,15,16,85,5,3,8,30,10,23.26,44.19,5,5,9,43,40,29.37,46.83,18,19,22,126,download/wakamatsu_person_html/wakamatsu_person_20_20240201.html
4,4122,安東幸治,42,A2,A2,A2,A2,52,,0,0,6.01,44.23,59.62,21,25,16,104,5,12,9,41,8,21.95,41.46,3,6,8,41,26,26.45,48.39,25,16,34,155,download/wakamatsu_person_html/wakamatsu_person_20_20240201.html
5,3928,林　恵祐,48,B1,B1,B1,B1,46,,0,0,3.69,8.43,22.89,3,4,12,83,9,10,9,77,18,23.26,34.88,4,6,5,43,56,29.56,50.31,25,22,33,159,download/wakamatsu_person_html/wakamatsu_person_20_20240201.html
6,3576,白水勝也,51,A1,A1,A1,A1,52,,0,0,5.73,34.67,57.33,14,12,17,75,27,16,17,89,48,56.82,68.18,10,15,5,44,31,30.4,48.8,16,22,23,125,download/wakamatsu_person_html/wakamatsu_person_20_20240201.html
