boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4016,西川新太,44,A2,A2,B1,A2,50,,0,0,5.54,38.04,53.26,13,22,14,92,3,14,9,44,1,35.25,48.92,24,25,19,139,51,36.67,43.33,2,9,2,30,download/wakamatsu_person_html/wakamatsu_person_20_20240701.html
2,3690,河合三弘,53,B1,B1,B1,B1,48,,0,0,4.91,30.14,42.47,6,16,9,73,3,2,2,18,40,37.59,53.9,24,29,23,141,19,30.0,43.33,3,6,4,30,download/wakamatsu_person_html/wakamatsu_person_20_20240701.html
3,4126,吉本玲緒,44,B1,B1,B1,B1,39,,0,0,2.71,16.22,16.22,3,3,0,37,1,1,2,24,33,31.88,47.1,28,16,21,138,48,25.0,39.29,2,5,4,28,download/wakamatsu_person_html/wakamatsu_person_20_20240701.html
4,4268,和合俊介,38,B1,B1,B1,B1,47,,0,0,4.27,20.63,36.51,8,5,10,63,7,8,5,59,24,36.57,53.73,26,23,23,134,72,54.55,59.09,9,3,1,22,download/wakamatsu_person_html/wakamatsu_person_20_20240701.html
5,5309,森　雄利,19,B2,B2,B2,B2,33,,0,0,1.47,0.0,1.64,0,0,1,61,0,0,0,14,34,31.78,47.29,21,20,20,129,59,16.67,22.22,0,3,1,18,download/wakamatsu_person_html/wakamatsu_person_20_20240701.html
6,4057,松井賢治,45,A2,A2,A1,A2,51,,0,0,5.52,32.67,52.48,12,21,20,101,7,5,7,30,13,34.06,54.35,25,22,28,138,75,31.82,63.64,3,4,7,22,download/wakamatsu_person_html/wakamatsu_person_20_20240701.html
