boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4050,田口節子,43,A1,A1,A1,A1,59,,1,0,6.96,53.06,66.33,35,17,13,98,0,0,0,0,23,33.52,48.3,29,30,26,176,47,38.6,54.39,13,9,9,57,download/wakamatsu_person_html/wakamatsu_person_20_20240828.html
2,4014,片岡恵里,44,B1,B1,B1,B1,47,,0,0,5.29,32.81,52.34,24,18,25,128,1,2,6,23,4,32.07,47.83,27,32,29,184,52,22.03,35.59,4,9,8,59,download/wakamatsu_person_html/wakamatsu_person_20_20240828.html
3,5227,川原愛未,22,B1,B2,B2,B2,37,,0,0,3.38,12.64,24.14,5,6,10,87,1,1,3,42,56,34.95,55.38,36,29,38,186,19,20.69,37.93,3,9,10,58,download/wakamatsu_person_html/wakamatsu_person_20_20240828.html
4,4349,犬童千秋,38,A2,B1,B1,A2,52,,0,0,5.54,36.46,54.17,14,21,17,96,8,13,17,64,34,30.6,46.45,24,32,29,183,13,25.4,41.27,8,8,10,63,download/wakamatsu_person_html/wakamatsu_person_20_20240828.html
5,4765,野田部宏,34,B1,A2,B1,B1,46,,1,0,4.77,31.65,45.57,12,13,11,79,9,8,10,52,33,28.95,42.11,34,21,25,190,23,38.81,49.25,16,10,7,67,download/wakamatsu_person_html/wakamatsu_person_20_20240828.html
6,4479,矢野真梨,36,B2,B2,B2,B1,0,,0,0,3.44,11.11,22.22,1,0,1,9,1,0,2,9,15,29.89,44.57,28,27,27,184,50,32.31,49.23,12,9,11,65,download/wakamatsu_person_html/wakamatsu_person_20_20240828.html
