lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3953,,52.0kg,0.0,6.88,0.0,/racerphoto/3953.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230302_1.html,.09,1
2,5069,,44.5kg,2.5,6.78,-0.5,/racerphoto/5069.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230302_1.html,F.04,2
3,4672,,52.0kg,0.0,6.83,-0.5,/racerphoto/4672.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230302_1.html,.03,3
4,4316,,52.9kg,0.0,6.94,0.0,/racerphoto/4316.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230302_1.html,F.05,4
5,3680,,53.4kg,0.0,6.90,0.0,/racerphoto/3680.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230302_1.html,.06,5
6,4778,,52.6kg,0.0,6.91,0.0,/racerphoto/4778.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230302_1.html,.05,6
