lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3211,,53.0kg,0.0,6.78,0.0,/racerphoto/3211.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220112_3.html,.07,1
2,4555,,52.5kg,0.0,6.65,0.0,/racerphoto/4555.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220112_3.html,F.09,2
3,3870,,51.5kg,0.5,6.81,-0.5,/racerphoto/3870.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220112_3.html,.01,3
4,3833,,52.6kg,0.0,6.76,-0.5,/racerphoto/3833.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220112_3.html,.01,4
5,4162,,53.7kg,0.0,6.78,-0.5,/racerphoto/4162.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220112_3.html,F.05,5
6,4031,,52.5kg,0.0,6.80,-0.5,/racerphoto/4031.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220112_3.html,.01,6
