lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3502,,52.5kg,0.0,6.89,-0.5,/racerphoto/3502.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230601_10.html,.12,1
2,4370,,54.4kg,0.0,6.97,-0.5,/racerphoto/4370.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230601_10.html,.16,2
3,3753,,52.0kg,0.0,7.00,-0.5,/racerphoto/3753.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230601_10.html,.06,3
4,3188,,46.5kg,0.5,6.93,-0.5,/racerphoto/3188.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230601_10.html,.13,4
5,4786,,52.0kg,0.0,6.91,0.0,/racerphoto/4786.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230601_10.html,.15,5
6,3414,,54.0kg,0.0,6.97,-0.5,/racerphoto/3414.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230601_10.html,.01,6
