lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4252,,51.5kg,0.5,6.71,-0.5,/racerphoto/4252.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220108_2.html,.05,1
2,4022,,56.0kg,0.0,6.71,-0.5,/racerphoto/4022.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220108_2.html,F.10,2
3,5102,,51.0kg,1.0,6.75,-0.5,/racerphoto/5102.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220108_2.html,F.09,3
4,3928,,58.0kg,0.0,6.83,-0.5,/racerphoto/3928.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220108_2.html,.06,4
5,4522,,52.9kg,0.0,6.76,0.0,/racerphoto/4522.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220108_2.html,.02,5
6,4925,,53.3kg,0.0,6.82,0.0,/racerphoto/4925.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220108_2.html,.15,6
