obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　11R時点,晴,14.0℃,2m,18.0℃,2cm,is-wind16,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220406_12.html
