lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3630,,52.6kg,0.0,6.87,-0.5,/racerphoto/3630.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220616_2.html,.12,1
2,4731,,52.2kg,0.0,6.81,-0.5,/racerphoto/4731.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220616_2.html,.07,2
3,4103,,52.7kg,0.0,6.92,-0.5,/racerphoto/4103.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220616_2.html,.21,3
4,4432,,55.0kg,0.0,6.82,0.0,/racerphoto/4432.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220616_2.html,.11,4
5,5224,,52.0kg,0.0,6.80,-0.5,/racerphoto/5224.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220616_2.html,.25,5
6,4727,,53.7kg,0.5,6.73,0.5,/racerphoto/4727.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220616_2.html,.43,6
