lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3843,,54.5kg,0.0,6.85,-0.5,/racerphoto/3843.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220403_4.html,.10,1
2,4009,,55.5kg,0.0,6.91,-0.5,/racerphoto/4009.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220403_4.html,.03,2
3,3946,,53.7kg,0.0,6.85,-0.5,/racerphoto/3946.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220403_4.html,F.09,3
4,5016,,52.0kg,0.0,6.90,-0.5,/racerphoto/5016.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220403_4.html,.10,4
5,4055,,53.1kg,0.0,6.98,-0.5,/racerphoto/4055.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220403_4.html,F.06,5
6,3833,,52.0kg,0.0,6.90,-0.5,/racerphoto/3833.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220403_4.html,.01,6
