lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4525,,47.0kg,0.0,6.79,-0.5,/racerphoto/4525.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220327_4.html,.14,1
2,3491,,52.0kg,0.0,6.81,0.0,/racerphoto/3491.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220327_4.html,.09,2
3,3522,,52.1kg,0.0,6.80,-0.5,/racerphoto/3522.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220327_4.html,.17,3
4,3878,,52.0kg,0.0,6.78,-0.5,/racerphoto/3878.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220327_4.html,.18,4
5,4069,,53.8kg,0.0,6.81,0.0,/racerphoto/4069.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220327_4.html,.22,5
6,4266,,52.0kg,0.0,6.81,-0.5,/racerphoto/4266.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220327_4.html,.04,6
