lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4448,,52.0kg,0.0,6.80,0.0,/racerphoto/4448.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230111_7.html,.08,1
2,4677,,53.2kg,0.0,6.84,0.0,/racerphoto/4677.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230111_7.html,.15,2
3,3928,,56.2kg,0.0,6.90,-0.5,/racerphoto/3928.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230111_7.html,.08,3
4,4501,,45.5kg,1.5,6.87,-0.5,/racerphoto/4501.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230111_7.html,.04,5
5,3891,,52.6kg,0.0,6.96,-0.5,/racerphoto/3891.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230111_7.html,.14,4
6,3939,,52.6kg,0.0,6.83,-0.5,/racerphoto/3939.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230111_7.html,.18,6
