lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4314,,52.0kg,0.0,6.87,-0.5,/racerphoto/4314.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221027_2.html,.11,1
2,4054,,53.3kg,0.0,6.84,0.0,/racerphoto/4054.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221027_2.html,F.06,2
3,4052,,49.5kg,2.5,6.95,-0.5,/racerphoto/4052.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221027_2.html,.02,3
4,4508,,51.5kg,0.5,6.74,-0.5,/racerphoto/4508.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221027_2.html,.07,4
5,5210,,55.9kg,0.0,6.85,-0.5,/racerphoto/5210.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221027_2.html,.36,6
6,2878,,55.5kg,0.0,6.87,-0.5,/racerphoto/2878.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221027_2.html,.18,5
