lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4789,,52.0kg,0.0,6.99,-0.5,/racerphoto/4789.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230813_1.html,.12,1
2,3953,,52.0kg,0.0,6.93,0.0,/racerphoto/3953.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230813_1.html,.01,2
3,4232,,57.5kg,0.0,6.92,-0.5,/racerphoto/4232.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230813_1.html,.09,3
4,5104,,52.0kg,0.0,6.92,-0.5,/racerphoto/5104.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230813_1.html,F.12,4
5,3892,,52.2kg,0.0,6.97,0.0,/racerphoto/3892.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230813_1.html,F.11,5
6,5263,,52.0kg,0.0,6.94,0.0,/racerphoto/5263.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230813_1.html,F.05,6
