lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4043,,52.0kg,0.0,6.87,-0.5,/racerphoto/4043.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220823_11.html,.09,1
2,3158,,52.5kg,0.0,6.90,-0.5,/racerphoto/3158.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220823_11.html,.04,2
3,4359,,53.7kg,0.0,6.94,-0.5,/racerphoto/4359.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220823_11.html,.11,3
4,4136,,52.0kg,0.0,6.90,-0.5,/racerphoto/4136.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220823_11.html,.12,4
5,4555,,53.0kg,0.0,6.92,0.0,/racerphoto/4555.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220823_11.html,.13,5
6,5041,,52.0kg,0.0,6.94,-0.5,/racerphoto/5041.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220823_11.html,.20,6
