obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　11R時点,曇り,3.0℃,6m,8.0℃,6cm,is-wind16,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220205_12.html
