lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3556,,52.5kg,0.0,7.11,0.0,/racerphoto/3556.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221129_12.html,.00,1
2,4533,,52.0kg,0.0,7.08,-0.5,/racerphoto/4533.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221129_12.html,.00,2
3,4675,,51.5kg,0.0,7.10,0.0,/racerphoto/4675.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221129_12.html,.05,3
4,4472,,53.9kg,0.0,7.13,0.0,/racerphoto/4472.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221129_12.html,F.05,4
5,3968,,52.5kg,0.0,7.06,-0.5,/racerphoto/3968.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221129_12.html,F.06,5
6,4263,,55.4kg,0.0,7.20,-0.5,/racerphoto/4263.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20221129_12.html,.00,6
