lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3721,,52.3kg,0.0,6.95,-0.5,/racerphoto/3721.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230423_10.html,F.07,1
2,3946,,53.0kg,0.0,6.89,-0.5,/racerphoto/3946.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230423_10.html,.01,2
3,3743,,52.0kg,0.0,6.87,-0.5,/racerphoto/3743.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230423_10.html,.05,3
4,3987,,53.1kg,0.0,6.86,0.0,/racerphoto/3987.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230423_10.html,.08,4
5,3779,,52.0kg,0.0,6.81,0.0,/racerphoto/3779.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230423_10.html,F.01,5
6,3556,,52.3kg,0.0,6.88,-0.5,/racerphoto/3556.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230423_10.html,F.01,6
