obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　3R時点,曇り,15.0℃,2m,14.0℃,2cm,is-wind4,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230317_4.html
