obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　1R時点,晴,13.0℃,5m,9.0℃,5cm,is-wind14,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230201_2.html
