lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3717,,54.5kg,0.0,6.91,-0.5,/racerphoto/3717.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230419_4.html,F.12,1
2,3915,,52.0kg,0.0,6.97,-0.5,/racerphoto/3915.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230419_4.html,F.15,2
3,3744,,52.6kg,0.0,6.92,-0.5,/racerphoto/3744.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230419_4.html,.22,5
4,3621,,53.4kg,0.0,6.93,-0.5,/racerphoto/3621.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230419_4.html,.24,6
5,3946,,53.8kg,0.0,6.94,-0.5,/racerphoto/3946.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230419_4.html,.12,4
6,3159,,52.0kg,0.0,7.01,-0.5,/racerphoto/3159.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230419_4.html,F.20,3
