lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4786,,52.0kg,0.0,6.83,-0.5,/racerphoto/4786.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230318_7.html,.12,1
2,3797,,58.0kg,0.0,6.92,-0.5,/racerphoto/3797.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230318_7.html,.26,5
3,4704,,52.0kg,0.0,6.90,0.0,/racerphoto/4704.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230318_7.html,.09,2
4,4557,,52.5kg,0.0,6.89,-0.5,/racerphoto/4557.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230318_7.html,.05,3
5,4548,,50.2kg,0.0,6.87,-0.5,/racerphoto/4548.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230318_7.html,.24,6
6,3854,,51.5kg,0.5,6.79,-0.5,/racerphoto/3854.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230318_7.html,.05,4
