lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4006,,51.0kg,1.0,6.70,-0.5,/racerphoto/4006.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220302_6.html,.17,1
2,4179,,52.0kg,0.0,6.68,0.0,/racerphoto/4179.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220302_6.html,.32,2
3,3051,,52.1kg,0.0,6.76,-0.5,/racerphoto/3051.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220302_6.html,.21,3
4,3869,,54.5kg,0.0,6.76,0.0,/racerphoto/3869.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220302_6.html,.09,4
5,3684,,52.0kg,0.0,6.71,0.0,/racerphoto/3684.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220302_6.html,.01,5
6,4471,,52.3kg,0.0,6.76,0.0,/racerphoto/4471.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220302_6.html,.07,6
