lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3717,,54.3kg,0.0,6.70,-0.5,/racerphoto/3717.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220514_11.html,.05,1
2,2878,,55.0kg,0.0,6.80,-0.5,/racerphoto/2878.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220514_11.html,.17,2
3,3710,,52.7kg,0.0,6.78,-0.5,/racerphoto/3710.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220514_11.html,.21,3
4,3538,,51.5kg,0.5,6.83,-0.5,/racerphoto/3538.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220514_11.html,.11,6
5,4336,,52.0kg,0.0,6.82,-0.5,/racerphoto/4336.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220514_11.html,.11,4
6,4514,,52.2kg,0.0,6.84,-0.5,/racerphoto/4514.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220514_11.html,.07,5
