obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　2R時点,晴,8.0℃,10m,11.0℃,10cm,is-wind14,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20220215_3.html
