lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4549,,51.5kg,0.0,6.78,0.0,/racerphoto/4549.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230707_7.html,F.09,1
2,4487,,52.0kg,0.0,6.80,-0.5,/racerphoto/4487.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230707_7.html,F.06,2
3,3662,,54.4kg,0.0,6.84,-0.5,/racerphoto/3662.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230707_7.html,F.03,3
4,3906,,57.4kg,0.0,6.89,-0.5,/racerphoto/3906.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230707_7.html,.36,4
5,4831,,53.0kg,0.0,6.82,-0.5,/racerphoto/4831.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230707_7.html,.27,5
6,4528,,52.0kg,0.0,6.79,-0.5,/racerphoto/4528.jpg,download/wakamatsu_off_beforeinfo_html_2223/wakamatsu_beforeinfo_20_20230707_7.html,.23,6
