lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3715,,53.9kg,0.0,7.01,-0.5,/racerphoto/3715.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240427_4.html,F.02,1
2,4709,,52.6kg,0.0,6.94,-0.5,/racerphoto/4709.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240427_4.html,.13,2
3,3662,,55.4kg,0.0,7.04,0.0,/racerphoto/3662.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240427_4.html,.18,3
4,4180,,55.6kg,0.0,6.93,-0.5,/racerphoto/4180.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240427_4.html,.04,4
5,4504,,52.0kg,0.0,6.98,0.0,/racerphoto/4504.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240427_4.html,.05,5
6,3188,,46.0kg,1.0,7.04,-0.5,/racerphoto/3188.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240427_4.html,.06,6
