lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4958,,52.6kg,0.0,6.83,0.0,/racerphoto/4958.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_10.html,.01,1
2,4549,,52.0kg,0.0,6.86,-0.5,/racerphoto/4549.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_10.html,.03,2
3,5210,,54.4kg,0.0,6.83,0.0,/racerphoto/5210.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_10.html,F.09,3
4,4252,,51.5kg,0.5,6.84,-0.5,/racerphoto/4252.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_10.html,.09,4
5,4100,,52.1kg,0.0,6.84,-0.5,/racerphoto/4100.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_10.html,.24,5
6,4155,,53.9kg,0.0,6.78,-0.5,/racerphoto/4155.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_10.html,F.06,6
