lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4183,,47.7kg,0.0,6.76,-0.5,/racerphoto/4183.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240301_9.html,.09,1
2,4924,,47.8kg,0.0,6.75,-0.5,/racerphoto/4924.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240301_9.html,F.03,2
3,5188,,45.0kg,2.0,6.71,-0.5,/racerphoto/5188.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240301_9.html,.05,3
4,5117,,45.0kg,2.0,6.80,-0.5,/racerphoto/5117.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240301_9.html,.03,4
5,5218,,47.5kg,0.0,6.76,0.0,/racerphoto/5218.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240301_9.html,.01,5
6,5254,,48.5kg,0.0,6.78,-0.5,/racerphoto/5254.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240301_9.html,.05,6
