obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　8R時点,晴,25.0℃,3m,28.0℃,3cm,is-wind16,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20250714_9.html
