lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3832,,52.3kg,0.0,7.02,-0.5,/racerphoto/3832.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240807_6.html,F.03,1
2,3825,,58.4kg,0.0,7.03,-0.5,/racerphoto/3825.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240807_6.html,.05,2
3,3442,,53.6kg,0.0,7.04,0.0,/racerphoto/3442.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240807_6.html,.06,4
4,4339,,53.4kg,0.0,7.08,0.0,/racerphoto/4339.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240807_6.html,.27,6
5,5284,,52.0kg,0.0,7.03,0.0,/racerphoto/5284.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240807_6.html,.09,5
6,4370,,50.5kg,1.5,7.10,-0.5,/racerphoto/4370.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240807_6.html,F.12,3
