lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4331,,52.6kg,0.0,7.02,-0.5,/racerphoto/4331.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240810_8.html,.04,1
2,4220,,54.7kg,0.0,7.07,0.0,/racerphoto/4220.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240810_8.html,.09,2
3,3870,,51.5kg,0.5,7.04,-0.5,/racerphoto/3870.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240810_8.html,.17,3
4,3701,,55.0kg,0.0,7.15,-0.5,/racerphoto/3701.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240810_8.html,.09,4
5,3461,,57.1kg,0.0,7.15,-0.5,/racerphoto/3461.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240810_8.html,.24,5
6,4128,,55.1kg,0.0,7.16,0.0,/racerphoto/4128.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240810_8.html,.06,6
