obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　10R時点,晴,13.0℃,3m,16.0℃,3cm,is-wind6,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241125_11.html
