obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　21:57現在,晴,13.0℃,1m,13.0℃,1cm,is-wind2,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241212_1.html
