lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4495,,55.1kg,0.0,6.85,0.0,/racerphoto/4495.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241128_1.html,.06,1
2,5008,,52.2kg,0.0,6.79,0.0,/racerphoto/5008.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241128_1.html,.05,2
3,4367,,51.5kg,0.0,6.86,0.0,/racerphoto/4367.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241128_1.html,F.12,3
4,3627,,54.5kg,0.0,6.87,0.0,/racerphoto/3627.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241128_1.html,.32,4
5,4727,,52.5kg,0.0,6.89,0.0,/racerphoto/4727.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241128_1.html,.15,5
6,4252,,51.0kg,0.5,6.75,0.5,/racerphoto/4252.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241128_1.html,.05,6
