lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4588,,54.3kg,0.0,6.83,0.0,/racerphoto/4588.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241127_9.html,.01,1
2,4060,,53.2kg,0.0,6.85,0.0,/racerphoto/4060.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241127_9.html,.09,2
3,5303,,52.0kg,0.0,6.93,0.0,/racerphoto/5303.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241127_9.html,.09,3
4,4555,,52.3kg,0.0,6.82,0.0,/racerphoto/4555.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241127_9.html,F.16,4
5,3444,,52.0kg,0.0,6.84,0.0,/racerphoto/3444.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241127_9.html,F.13,5
6,4674,,52.0kg,0.0,6.90,0.0,/racerphoto/4674.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241127_9.html,F.05,6
