lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4120,,52.0kg,0.0,6.87,0.0,/racerphoto/4120.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241029_7.html,.11,1
2,4394,,53.2kg,0.0,6.88,-0.5,/racerphoto/4394.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241029_7.html,.21,2
3,5110,,51.5kg,0.0,6.93,0.0,/racerphoto/5110.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241029_7.html,.15,3
4,3388,,52.1kg,0.0,6.90,-0.5,/racerphoto/3388.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241029_7.html,F.04,4
5,3741,,54.9kg,0.0,6.92,-0.5,/racerphoto/3741.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241029_7.html,.06,5
6,4793,,52.0kg,0.0,6.90,-0.5,/racerphoto/4793.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20241029_7.html,.04,6
