lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,5101,,53.3kg,0.0,6.98,-0.5,/racerphoto/5101.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240620_1.html,F.04,1
2,5244,,52.0kg,0.0,7.00,-0.5,/racerphoto/5244.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240620_1.html,F.04,2
3,3463,,52.0kg,0.0,6.97,-0.5,/racerphoto/3463.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240620_1.html,.16,3
4,4881,,51.0kg,1.0,7.00,-0.5,/racerphoto/4881.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240620_1.html,F.15,4
5,3662,,54.2kg,0.0,7.04,-0.5,/racerphoto/3662.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240620_1.html,F.03,5
6,4169,,53.7kg,0.0,7.05,-0.5,/racerphoto/4169.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240620_1.html,F.22,6
