lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4379,,55.4kg,0.0,6.86,-0.5,/racerphoto/4379.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240405_9.html,.11,1
2,3953,,52.0kg,0.0,6.89,-0.5,/racerphoto/3953.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240405_9.html,.07,2
3,4209,,55.8kg,0.0,6.89,-0.5,/racerphoto/4209.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240405_9.html,.12,3
4,4241,,53.4kg,0.0,6.94,-0.5,/racerphoto/4241.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240405_9.html,.12,4
5,3857,,55.4kg,0.0,6.88,0.0,/racerphoto/3857.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240405_9.html,.29,6
6,3527,,52.7kg,0.0,6.85,0.0,/racerphoto/3527.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240405_9.html,.21,5
