obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　11R時点,晴,18.0℃,3m,22.0℃,3cm,is-wind4,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240602_12.html
