obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　9R時点,雨,16.0℃,1m,17.0℃,1cm,is-wind6,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240421_10.html
