obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　5R時点,雨,19.0℃,2m,19.0℃,2cm,is-wind16,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20250524_6.html
