lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,5246,,52.0kg,0.0,6.93,0.0,/racerphoto/5246.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240712_2.html,F.14,1
2,5257,,52.1kg,0.0,6.92,0.0,/racerphoto/5257.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240712_2.html,F.04,2
3,5292,,54.9kg,0.0,6.87,0.0,/racerphoto/5292.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240712_2.html,F.07,3
4,5058,,52.0kg,0.0,6.93,0.0,/racerphoto/5058.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240712_2.html,F.05,4
5,5160,,52.6kg,0.0,6.87,-0.5,/racerphoto/5160.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240712_2.html,F.13,5
6,5330,,52.0kg,0.0,6.88,0.0,/racerphoto/5330.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240712_2.html,F.11,6
