lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,3297,,49.0kg,3.0,7.03,-0.5,/racerphoto/3297.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240806_9.html,F.01,1
2,3461,,56.7kg,0.0,7.09,-0.5,/racerphoto/3461.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240806_9.html,.06,2
3,4128,,55.7kg,0.0,6.99,0.0,/racerphoto/4128.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240806_9.html,.06,3
4,4314,,51.0kg,1.0,6.98,-0.5,/racerphoto/4314.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240806_9.html,F.02,4
5,3701,,55.6kg,0.0,7.06,0.0,/racerphoto/3701.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240806_9.html,.05,5
6,3478,,51.5kg,0.5,7.03,-0.5,/racerphoto/3478.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240806_9.html,.00,6
